Condition,Time,ID,amp
"Control_Crr_plus",352,"019",0.223189532756805
"Control_Crr_plus",356,"019",0.12974639236927
"Control_Crr_plus",360,"019",0.039589487016201
"Control_Crr_plus",364,"019",-0.0416138917207718
"Control_Crr_plus",368,"019",-0.109575822949409
"Control_Crr_plus",372,"019",-0.161562711000443
"Control_Crr_plus",376,"019",-0.196566760540009
"Control_Crr_plus",380,"019",-0.215434849262238
"Control_Crr_plus",384,"019",-0.220619603991508
"Control_Crr_plus",388,"019",-0.215838581323624
"Control_Crr_plus",392,"019",-0.205768316984177
"Control_Crr_plus",396,"019",-0.19557498395443
"Control_Crr_plus",400,"019",-0.190253898501396
"Control_Crr_plus",404,"019",-0.194262623786926
"Control_Crr_plus",408,"019",-0.211070597171783
"Control_Crr_plus",412,"019",-0.242838442325592
"Control_Crr_plus",416,"019",-0.290141433477402
"Control_Crr_plus",420,"019",-0.351911634206772
"Control_Crr_plus",424,"019",-0.425713777542114
"Control_Crr_plus",428,"019",-0.507816195487976
"Control_Crr_plus",432,"019",-0.593506932258606
"Control_Crr_plus",436,"019",-0.67755115032196
"Control_Crr_plus",440,"019",-0.754644274711609
"Control_Crr_plus",444,"019",-0.819900989532471
"Control_Crr_plus",448,"019",-0.869145274162292
"Control_Crr_plus",452,"019",-0.899276673793793
"Control_Crr_plus",456,"019",-0.908518493175507
"Control_Crr_plus",460,"019",-0.896466553211212
"Control_Crr_plus",464,"019",-0.864003837108612
"Control_Crr_plus",468,"019",-0.813191652297974
"Control_Crr_plus",472,"019",-0.747132062911987
"Control_Crr_plus",476,"019",-0.669567346572876
"Control_Crr_plus",480,"019",-0.584451258182526
"Control_Crr_plus",484,"019",-0.495667695999146
"Control_Crr_plus",488,"019",-0.406715452671051
"Control_Crr_plus",492,"019",-0.320527464151382
"Control_Crr_plus",496,"019",-0.239288538694382
"Control_Crr_plus",500,"019",-0.164019182324409
"Control_Crr_plus",504,"019",-0.0947747826576233
"Control_Crr_plus",508,"019",-0.030904421582818
"Control_Crr_plus",512,"019",0.0290324538946152
"Control_Crr_plus",516,"019",0.0869482606649399
"Control_Crr_plus",520,"019",0.144826680421829
"Control_Crr_plus",524,"019",0.204671800136566
"Control_Crr_plus",528,"019",0.268267244100571
"Control_Crr_plus",532,"019",0.336746215820313
"Control_Crr_plus",536,"019",0.410553812980652
"Control_Crr_plus",540,"019",0.489408850669861
"Control_Crr_plus",544,"019",0.572220146656036
"Control_Crr_plus",548,"019",0.657163619995117
"Control_Crr_plus",552,"019",0.741788268089294
"Control_Crr_plus",556,"019",0.823167085647583
"Control_Crr_plus",560,"019",0.898146092891693
"Control_Crr_plus",564,"019",0.963623642921448
"Control_Crr_plus",568,"019",1.01656794548035
"Control_Crr_plus",572,"019",1.05429720878601
"Control_Crr_plus",576,"019",1.07482933998108
"Control_Crr_plus",580,"019",1.07674717903137
"Control_Crr_plus",584,"019",1.05926036834717
"Control_Crr_plus",588,"019",1.02245104312897
"Control_Crr_plus",592,"019",0.967124044895172
"Control_Crr_plus",596,"019",0.894664824008942
"Control_Crr_plus",600,"019",0.806987464427948
