Condition,Time,Frequencies,ersp,itc
"Control_Crr_plus",-200,1,6.10155275743587,0.246625447473357
"Control_Crr_plus",-192,1,6.07776072208983,0.248429263556342
"Control_Crr_plus",-184,1,6.05408497480629,0.250534030974789
"Control_Crr_plus",-176,1,6.03074969818406,0.250279214894206
"Control_Crr_plus",-168,1,6.00797665402404,0.250223180597512
"Control_Crr_plus",-160,1,5.98598184616505,0.248555170174462
"Control_Crr_plus",-152,1,5.96497233504865,0.248255750639225
"Control_Crr_plus",-144,1,5.94514334745793,0.247501305838178
"Control_Crr_plus",-136,1,5.92667582074171,0.247796951353953
"Control_Crr_plus",-128,1,5.90973450233167,0.246315488051379
"Control_Crr_plus",-120,1,5.89446669192942,0.244038449650268
"Control_Crr_plus",-112,1,5.8810016668181,0.243717168260339
"Control_Crr_plus",-104,1,5.86945077393488,0.243327953197934
"Control_Crr_plus",-96,1,5.85990811118873,0.242769755777828
"Control_Crr_plus",-88,1,5.85245166197761,0.242577603866967
"Control_Crr_plus",-80,1,5.84714469840308,0.242236728544582
"Control_Crr_plus",-72,1,5.84403723720311,0.242606888195024
"Control_Crr_plus",-64,1,5.84316732323757,0.240049614941816
"Control_Crr_plus",-56,1,5.84456193134112,0.240966587387488
"Control_Crr_plus",-48,1,5.84823731839709,0.244304883992271
"Control_Crr_plus",-40,1,5.8541987203383,0.24530102144498
"Control_Crr_plus",-32,1,5.86243936728657,0.244149295617358
"Control_Crr_plus",-24,1,5.87293887573133,0.241508453146872
"Control_Crr_plus",-16,1,5.88566115967023,0.23797083228155
"Control_Crr_plus",-8,1,5.90055207295163,0.234873268936566
"Control_Crr_plus",0,1,5.91753704377244,0.232262720561777
"Control_Crr_plus",8,1,5.93651898293357,0.229296075797591
"Control_Crr_plus",16,1,5.95737673704917,0.225450766796408
"Control_Crr_plus",24,1,5.97996431747445,0.222561419560542
"Control_Crr_plus",32,1,6.0041110702235,0.222264514684545
"Control_Crr_plus",40,1,6.02962286973849,0.221964023560777
"Control_Crr_plus",48,1,6.05628433009236,0.22138728280323
"Control_Crr_plus",56,1,6.08386194145799,0.222056690571803
"Control_Crr_plus",64,1,6.11210796669376,0.223469808696932
"Control_Crr_plus",72,1,6.14076487955469,0.223960868959926
"Control_Crr_plus",80,1,6.16957009615178,0.222034982596123
"Control_Crr_plus",88,1,6.19826074544829,0.219867039241477
"Control_Crr_plus",96,1,6.22657824053627,0.217510697506185
"Control_Crr_plus",104,1,6.25427244576193,0.21511488214358
"Control_Crr_plus",112,1,6.28110527980295,0.21266383860188
"Control_Crr_plus",120,1,6.30685364555776,0.21020601754804
"Control_Crr_plus",128,1,6.33131162866835,0.207835285771422
"Control_Crr_plus",136,1,6.35429195318753,0.205636711400808
"Control_Crr_plus",144,1,6.37562672218502,0.203662857546434
"Control_Crr_plus",152,1,6.39516750124176,0.201910402685435
"Control_Crr_plus",160,1,6.41278482335571,0.200358042820766
"Control_Crr_plus",168,1,6.42836720534381,0.198959010299559
"Control_Crr_plus",176,1,6.44181976965339,0.197058328977096
"Control_Crr_plus",184,1,6.45306256328084,0.194443024023562
"Control_Crr_plus",192,1,6.46202865907298,0.191005259492311
"Control_Crr_plus",200,1,6.4686621158332,0.183997027552673
"Control_Crr_plus",208,1,6.47291586393978,0.179273796079255
"Control_Crr_plus",216,1,6.47474957386826,0.178007846937303
"Control_Crr_plus",224,1,6.47412755698966,0.17557958537275
"Control_Crr_plus",232,1,6.47101674179678,0.173142079366645
"Control_Crr_plus",240,1,6.46538476440764,0.171025068841999
"Control_Crr_plus",248,1,6.45719820956516,0.168589947309172
"Control_Crr_plus",256,1,6.44642103684388,0.167233630597573
"Control_Crr_plus",264,1,6.43301322561557,0.167028992858205
"Control_Crr_plus",272,1,6.4169296706274,0.166786155090557
"Control_Crr_plus",280,1,6.39811935693297,0.166569350511918
"Control_Crr_plus",288,1,6.37652483766723,0.167757498243771
"Control_Crr_plus",296,1,6.35208203032644,0.169108993603026
"Control_Crr_plus",304,1,6.32472033674254,0.169324416517449
"Control_Crr_plus",312,1,6.29436307919518,0.169293325190884
"Control_Crr_plus",320,1,6.26092823086285,0.171501685546496
"Control_Crr_plus",328,1,6.22432940418931,0.173070151007942
"Control_Crr_plus",336,1,6.18447704702704,0.174396090908059
"Control_Crr_plus",344,1,6.14127978492273,0.175755834877139
"Control_Crr_plus",352,1,6.09464583976387,0.176702807742855
"Control_Crr_plus",360,1,6.04448445102484,0.177991207218416
"Control_Crr_plus",368,1,5.99070722643361,0.179886824987012
"Control_Crr_plus",376,1,5.93322935398639,0.182093908425685
"Control_Crr_plus",384,1,5.87197061642699,0.183617781558096
"Control_Crr_plus",392,1,5.80685616182834,0.184651186282889
"Control_Crr_plus",400,1,5.73781699881703,0.186928399376327
"Control_Crr_plus",408,1,5.66479020123629,0.188712995805717
"Control_Crr_plus",416,1,5.58771882363033,0.188586369562198
"Control_Crr_plus",424,1,5.50655154492247,0.18810548414953
"Control_Crr_plus",432,1,5.42124207224438,0.187267907012606
"Control_Crr_plus",440,1,5.3317483493968,0.186059658538791
"Control_Crr_plus",448,1,5.23803162437916,0.184542758365025
"Control_Crr_plus",456,1,5.14005543747189,0.183309190328351
"Control_Crr_plus",464,1,5.0377845953099,0.182978983996275
"Control_Crr_plus",472,1,4.9311841972419,0.182897639379286
"Control_Crr_plus",480,1,4.82021877820345,0.1817700305151
"Control_Crr_plus",488,1,4.70485162770657,0.179391558978615
"Control_Crr_plus",496,1,4.58504433790631,0.17688173152992
"Control_Crr_plus",504,1,4.46075662574155,0.175359514803653
"Control_Crr_plus",512,1,4.3319464656635,0.173281546123627
"Control_Crr_plus",520,1,4.19857056130901,0.171087037310326
"Control_Crr_plus",528,1,4.06058517746452,0.168939498650298
"Control_Crr_plus",536,1,3.91794734852116,0.166861367495788
"Control_Crr_plus",544,1,3.77061647689846,0.164845962998256
"Control_Crr_plus",552,1,3.61855633496437,0.162960515241063
"Control_Crr_plus",560,1,3.46173748692202,0.161678170594835
"Control_Crr_plus",568,1,3.30014015285307,0.163615292626998
"Control_Crr_plus",576,1,3.13375754526562,0.160971352491747
"Control_Crr_plus",584,1,2.96259971854288,0.159381258779804
"Control_Crr_plus",592,1,2.78669798288315,0.158726372520155
"Control_Crr_plus",600,1,2.60610994570657,0.158286350336501
"Control_Crr_plus",608,1,2.42092525388259,0.157773198467205
"Control_Crr_plus",616,1,2.23127211798844,0.157012038075199
"Control_Crr_plus",624,1,2.03732470319957,0.156261066895857
"Control_Crr_plus",632,1,1.8393114678252,0.156092620361107
"Control_Crr_plus",640,1,1.63752451668021,0.156356506526379
"Control_Crr_plus",648,1,1.43233000827122,0.156024426029462
"Control_Crr_plus",656,1,1.2241796069887,0.154375430985194
"Control_Crr_plus",664,1,1.01362289793697,0.15166898953052
"Control_Crr_plus",672,1,0.801320575714454,0.149347596344201
"Control_Crr_plus",680,1,0.588058072233569,0.147459983696416
"Control_Crr_plus",688,1,0.374759096470572,0.147065436149702
"Control_Crr_plus",696,1,0.162498317916089,0.145515639431258
"Control_Crr_plus",704,1,-0.0474878612687453,0.143506374811575
"Control_Crr_plus",712,1,-0.253793819138657,0.141508960694667
"Control_Crr_plus",720,1,-0.454842207408008,0.139783047744554
"Control_Crr_plus",728,1,-0.648888396678648,0.138894960351747
"Control_Crr_plus",736,1,-0.834034002354423,0.138527404928446
"Control_Crr_plus",744,1,-1.00825156682698,0.136861414887365
"Control_Crr_plus",752,1,-1.1694221054263,0.134936100476904
"Control_Crr_plus",760,1,-1.31538644759746,0.133832879661513
"Control_Crr_plus",768,1,-1.44401007158003,0.131494314634796
"Control_Crr_plus",776,1,-1.55325947606358,0.127492339643925
"Control_Crr_plus",784,1,-1.64128621271144,0.127254266580821
"Control_Crr_plus",792,1,-1.70651281110716,0.124260307122053
"Control_Crr_plus",800,1,-1.74771336114738,0.12075330985029
"Control_Crr_plus",-200,1.08311072743604,5.61848509905011,0.24529320034719
"Control_Crr_plus",-192,1.08311072743604,5.59302744638825,0.245169575356891
"Control_Crr_plus",-184,1.08311072743604,5.56767370496852,0.245889194076725
"Control_Crr_plus",-176,1.08311072743604,5.54267957310805,0.247154161195426
"Control_Crr_plus",-168,1.08311072743604,5.51829834546675,0.249072784050415
"Control_Crr_plus",-160,1.08311072743604,5.49477684820761,0.249379165335143
"Control_Crr_plus",-152,1.08311072743604,5.47235147049788,0.249189656299054
"Control_Crr_plus",-144,1.08311072743604,5.45124447671137,0.249409263613357
"Control_Crr_plus",-136,1.08311072743604,5.43166078893847,0.248944667593812
"Control_Crr_plus",-128,1.08311072743604,5.41378541606522,0.247732815710449
"Control_Crr_plus",-120,1.08311072743604,5.39778167158897,0.245515319798683
"Control_Crr_plus",-112,1.08311072743604,5.38379026800213,0.242755260264509
"Control_Crr_plus",-104,1.08311072743604,5.37192930465418,0.240345451306457
"Control_Crr_plus",-96,1.08311072743604,5.36229508525855,0.240224981804664
"Control_Crr_plus",-88,1.08311072743604,5.3549636198419,0.239490853407027
"Control_Crr_plus",-80,1.08311072743604,5.3499925943501,0.237564851329732
"Control_Crr_plus",-72,1.08311072743604,5.34742353940162,0.238430063874579
"Control_Crr_plus",-64,1.08311072743604,5.3472839059652,0.239781085086576
"Control_Crr_plus",-56,1.08311072743604,5.34958876493595,0.241244807061756
"Control_Crr_plus",-48,1.08311072743604,5.35434189050844,0.244471609022923
"Control_Crr_plus",-40,1.08311072743604,5.36153606036874,0.245309638214387
"Control_Crr_plus",-32,1.08311072743604,5.37115250150848,0.244069929620194
"Control_Crr_plus",-24,1.08311072743604,5.38315951817583,0.241719226856065
"Control_Crr_plus",-16,1.08311072743604,5.39751044546422,0.238440767241602
"Control_Crr_plus",-8,1.08311072743604,5.41414116525168,0.23319520214862
"Control_Crr_plus",0,1.08311072743604,5.43296748890966,0.231707456787152
"Control_Crr_plus",8,1.08311072743604,5.45388274463908,0.228361327762691
"Control_Crr_plus",16,1.08311072743604,5.47675590202272,0.224889694998516
"Control_Crr_plus",24,1.08311072743604,5.50143052305122,0.222672906822712
"Control_Crr_plus",32,1.08311072743604,5.52772475318797,0.223424082705892
"Control_Crr_plus",40,1.08311072743604,5.55543246786926,0.224053497482586
"Control_Crr_plus",48,1.08311072743604,5.58432558167511,0.225325406556635
"Control_Crr_plus",56,1.08311072743604,5.61415742237434,0.226008619915679
"Control_Crr_plus",64,1.08311072743604,5.64466698194008,0.226063269327599
"Control_Crr_plus",72,1.08311072743604,5.67558379034306,0.225706027188922
"Control_Crr_plus",80,1.08311072743604,5.70663312049164,0.224546082047832
"Control_Crr_plus",88,1.08311072743604,5.73754122503221,0.220362108069711
"Control_Crr_plus",96,1.08311072743604,5.7680403251001,0.218050910548271
"Control_Crr_plus",104,1.08311072743604,5.7978731119913,0.215781689235459
"Control_Crr_plus",112,1.08311072743604,5.82679657797279,0.213723490027576
"Control_Crr_plus",120,1.08311072743604,5.85458505452191,0.21166274784362
"Control_Crr_plus",128,1.08311072743604,5.8810323982625,0.209396884263922
"Control_Crr_plus",136,1.08311072743604,5.90595332118547,0.207111232481462
"Control_Crr_plus",144,1.08311072743604,5.92918390857773,0.205160710519471
"Control_Crr_plus",152,1.08311072743604,5.95058140339847,0.203679328187394
"Control_Crr_plus",160,1.08311072743604,5.97002335919531,0.201638598831134
"Control_Crr_plus",168,1.08311072743604,5.9874062758461,0.199985324338413
"Control_Crr_plus",176,1.08311072743604,6.00264383509578,0.197303458936176
"Control_Crr_plus",184,1.08311072743604,6.0156648481448,0.195322783973319
"Control_Crr_plus",192,1.08311072743604,6.02641101769326,0.191013179372653
"Control_Crr_plus",200,1.08311072743604,6.03483460401848,0.185082430382349
"Control_Crr_plus",208,1.08311072743604,6.04089607076433,0.18093120281471
"Control_Crr_plus",216,1.08311072743604,6.04456177269124,0.178679762898201
"Control_Crr_plus",224,1.08311072743604,6.04580173579856,0.176652146763305
"Control_Crr_plus",232,1.08311072743604,6.04458757066946,0.174266607439409
"Control_Crr_plus",240,1.08311072743604,6.04089055285437,0.171778799570159
"Control_Crr_plus",248,1.08311072743604,6.03467989944885,0.169318914209079
"Control_Crr_plus",256,1.08311072743604,6.02592126823423,0.170183170856015
"Control_Crr_plus",264,1.08311072743604,6.01457550406474,0.169889787428314
"Control_Crr_plus",272,1.08311072743604,6.00059765566741,0.170365294190734
"Control_Crr_plus",280,1.08311072743604,5.98393628370411,0.171733797740852
"Control_Crr_plus",288,1.08311072743604,5.96453307696087,0.173291824179448
"Control_Crr_plus",296,1.08311072743604,5.94232278725958,0.174470060129997
"Control_Crr_plus",304,1.08311072743604,5.91723348486682,0.175525028040699
"Control_Crr_plus",312,1.08311072743604,5.88918712497485,0.176992152004259
"Control_Crr_plus",320,1.08311072743604,5.85810040286034,0.17714533870141
"Control_Crr_plus",328,1.08311072743604,5.82388586158048,0.177878763306335
"Control_Crr_plus",336,1.08311072743604,5.78645320278987,0.178620034857622
"Control_Crr_plus",344,1.08311072743604,5.74571073978365,0.179212363393424
"Control_Crr_plus",352,1.08311072743604,5.70156692341519,0.180055816811611
"Control_Crr_plus",360,1.08311072743604,5.65393186704354,0.181840104958131
"Control_Crr_plus",368,1.08311072743604,5.60271879668749,0.183928255420729
"Control_Crr_plus",376,1.08311072743604,5.54784535719815,0.185830819292008
"Control_Crr_plus",384,1.08311072743604,5.48923471418299,0.187482928722242
"Control_Crr_plus",392,1.08311072743604,5.4268164039376,0.189098677390547
"Control_Crr_plus",400,1.08311072743604,5.36052689884017,0.191192961512842
"Control_Crr_plus",408,1.08311072743604,5.29030987248561,0.192868824417335
"Control_Crr_plus",416,1.08311072743604,5.21611616620789,0.193339454247964
"Control_Crr_plus",424,1.08311072743604,5.13790347554851,0.193016919486837
"Control_Crr_plus",432,1.08311072743604,5.05563579077429,0.192062207530389
"Control_Crr_plus",440,1.08311072743604,4.96928263896738,0.190622353174904
"Control_Crr_plus",448,1.08311072743604,4.87881818589739,0.18898274073612
"Control_Crr_plus",456,1.08311072743604,4.78422026339797,0.187094197227544
"Control_Crr_plus",464,1.08311072743604,4.68546939204404,0.186873909081238
"Control_Crr_plus",472,1.08311072743604,4.58254786949507,0.188084408774385
"Control_Crr_plus",480,1.08311072743604,4.47543899208152,0.18764321732498
"Control_Crr_plus",488,1.08311072743604,4.36412647143868,0.185775831779547
"Control_Crr_plus",496,1.08311072743604,4.24859409982697,0.183755147838306
"Control_Crr_plus",504,1.08311072743604,4.12882570800065,0.180844409554177
"Control_Crr_plus",512,1.08311072743604,4.00480544901356,0.177837196795048
"Control_Crr_plus",520,1.08311072743604,3.87651843114913,0.17551507085096
"Control_Crr_plus",528,1.08311072743604,3.74395171416306,0.173526199688526
"Control_Crr_plus",536,1.08311072743604,3.60709567602739,0.171763118899621
"Control_Crr_plus",544,1.08311072743604,3.46594575294577,0.170267535982973
"Control_Crr_plus",552,1.08311072743604,3.32050455387883,0.169426775939885
"Control_Crr_plus",560,1.08311072743604,3.17078435218208,0.169688386745302
"Control_Crr_plus",568,1.08311072743604,3.01680996092182,0.168120561001561
"Control_Crr_plus",576,1.08311072743604,2.85862200443279,0.166162555555717
"Control_Crr_plus",584,1.08311072743604,2.69628060591245,0.164263844469309
"Control_Crr_plus",592,1.08311072743604,2.52986951832111,0.162823998537313
"Control_Crr_plus",600,1.08311072743604,2.35950073241576,0.161894588286936
"Control_Crr_plus",608,1.08311072743604,2.18531960007485,0.161432371954382
"Control_Crr_plus",616,1.08311072743604,2.00751051168066,0.161394448163331
"Control_Crr_plus",624,1.08311072743604,1.82630316150717,0.16194464546653
"Control_Crr_plus",632,1.08311072743604,1.64197942283555,0.160983027434613
"Control_Crr_plus",640,1.08311072743604,1.45488083258412,0.16134835588804
"Control_Crr_plus",648,1.08311072743604,1.26541665095541,0.159312816199202
"Control_Crr_plus",656,1.08311072743604,1.07407241204579,0.156515568327793
"Control_Crr_plus",664,1.08311072743604,0.88141881350277,0.1526168095754
"Control_Crr_plus",672,1.08311072743604,0.688120704383107,0.150159496345616
"Control_Crr_plus",680,1.08311072743604,0.494945818477587,0.147461366294106
"Control_Crr_plus",688,1.08311072743604,0.302772765480093,0.14526382722518
"Control_Crr_plus",696,1.08311072743604,0.112597637603544,0.143712182938961
"Control_Crr_plus",704,1.08311072743604,-0.0744615774863132,0.141270511075676
"Control_Crr_plus",712,1.08311072743604,-0.25716375064439,0.138887872054448
"Control_Crr_plus",720,1.08311072743604,-0.434147643888345,0.136693759098747
"Control_Crr_plus",728,1.08311072743604,-0.603940414303232,0.134612685296362
"Control_Crr_plus",736,1.08311072743604,-0.764972764369761,0.132517586304761
"Control_Crr_plus",744,1.08311072743604,-0.915601752776407,0.130659656432822
"Control_Crr_plus",752,1.08311072743604,-1.05414193213052,0.128716305441958
"Control_Crr_plus",760,1.08311072743604,-1.17890491701961,0.129246007825456
"Control_Crr_plus",768,1.08311072743604,-1.28824670781076,0.126801142411093
"Control_Crr_plus",776,1.08311072743604,-1.38062114691977,0.124643553952624
"Control_Crr_plus",784,1.08311072743604,-1.45463686429815,0.123098324427795
"Control_Crr_plus",792,1.08311072743604,-1.50911413051611,0.121769632951094
"Control_Crr_plus",800,1.08311072743604,-1.54313736707888,0.120163028087085
"Control_Crr_plus",-200,1.17312884788703,5.11298893166671,0.244195756413899
"Control_Crr_plus",-192,1.17312884788703,5.08570252546378,0.24418309469686
"Control_Crr_plus",-184,1.17312884788703,5.05850871681136,0.245051236339694
"Control_Crr_plus",-176,1.17312884788703,5.03169771350778,0.246359503195132
"Control_Crr_plus",-168,1.17312884788703,5.00555751112149,0.248422552739951
"Control_Crr_plus",-160,1.17312884788703,4.98036902411759,0.24897247163612
"Control_Crr_plus",-152,1.17312884788703,4.9564012153299,0.247470222130208
"Control_Crr_plus",-144,1.17312884788703,4.93390645285265,0.248255445368169
"Control_Crr_plus",-136,1.17312884788703,4.91311634417338,0.245727318654165
"Control_Crr_plus",-128,1.17312884788703,4.89423829509818,0.241834665782158
"Control_Crr_plus",-120,1.17312884788703,4.87745301086447,0.240757418841689
"Control_Crr_plus",-112,1.17312884788703,4.86291309730209,0.239988511917637
"Control_Crr_plus",-104,1.17312884788703,4.85074283395872,0.239204006810245
"Control_Crr_plus",-96,1.17312884788703,4.84103908650684,0.23857403178403
"Control_Crr_plus",-88,1.17312884788703,4.83387321439001,0.238386657296343
"Control_Crr_plus",-80,1.17312884788703,4.82929372596259,0.239660144174117
"Control_Crr_plus",-72,1.17312884788703,4.82732935198972,0.240936700821316
"Control_Crr_plus",-64,1.17312884788703,4.8279921617564,0.241350048576596
"Control_Crr_plus",-56,1.17312884788703,4.83128034232429,0.242370746250096
"Control_Crr_plus",-48,1.17312884788703,4.837180303146,0.243159151416959
"Control_Crr_plus",-40,1.17312884788703,4.84566785169412,0.242866386877174
"Control_Crr_plus",-32,1.17312884788703,4.85670830178664,0.241855213909498
"Control_Crr_plus",-24,1.17312884788703,4.87025551130774,0.239025633664181
"Control_Crr_plus",-16,1.17312884788703,4.88624998378036,0.23556162152282
"Control_Crr_plus",-8,1.17312884788703,4.90461629184254,0.233752366557968
"Control_Crr_plus",0,1.17312884788703,4.92526017471308,0.231688640548417
"Control_Crr_plus",8,1.17312884788703,4.94806571437097,0.228731570628285
"Control_Crr_plus",16,1.17312884788703,4.97289299986722,0.226541391082536
"Control_Crr_plus",24,1.17312884788703,4.99957664571033,0.22578692340596
"Control_Crr_plus",32,1.17312884788703,5.02792544482009,0.226184248912122
"Control_Crr_plus",40,1.17312884788703,5.05772332081119,0.226041137327906
"Control_Crr_plus",48,1.17312884788703,5.0887316136417,0.227165445738795
"Control_Crr_plus",56,1.17312884788703,5.12069260341142,0.227070681085004
"Control_Crr_plus",64,1.17312884788703,5.15333406445974,0.226373964565544
"Control_Crr_plus",72,1.17312884788703,5.18637455759209,0.224901707505466
"Control_Crr_plus",80,1.17312884788703,5.21952911917839,0.222269361446984
"Control_Crr_plus",88,1.17312884788703,5.25251499371758,0.220919000700722
"Control_Crr_plus",96,1.17312884788703,5.28505707817122,0.218061783309914
"Control_Crr_plus",104,1.17312884788703,5.31689279519045,0.215466982301842
"Control_Crr_plus",112,1.17312884788703,5.34777617937799,0.212998683951053
"Control_Crr_plus",120,1.17312884788703,5.37748103642367,0.213585822738426
"Control_Crr_plus",128,1.17312884788703,5.40580311057503,0.210973489297863
"Control_Crr_plus",136,1.17312884788703,5.43256126443224,0.208302540613181
"Control_Crr_plus",144,1.17312884788703,5.45759773169525,0.205675397547329
"Control_Crr_plus",152,1.17312884788703,5.48077754573214,0.205525149344529
"Control_Crr_plus",160,1.17312884788703,5.50198727418471,0.20319366951135
"Control_Crr_plus",168,1.17312884788703,5.52113320332725,0.200189472457351
"Control_Crr_plus",176,1.17312884788703,5.53813911762049,0.199177091187818
"Control_Crr_plus",184,1.17312884788703,5.5529438124632,0.19831297391858
"Control_Crr_plus",192,1.17312884788703,5.56549846429999,0.195827452418445
"Control_Crr_plus",200,1.17312884788703,5.57576396461893,0.191277542865448
"Control_Crr_plus",208,1.17312884788703,5.58370830527662,0.185682447576772
"Control_Crr_plus",216,1.17312884788703,5.58930408390525,0.184039515271829
"Control_Crr_plus",224,1.17312884788703,5.59252618129547,0.180956572801859
"Control_Crr_plus",232,1.17312884788703,5.59334964853157,0.177938001945568
"Control_Crr_plus",240,1.17312884788703,5.59174783072291,0.175346664347652
"Control_Crr_plus",248,1.17312884788703,5.58769074642688,0.173669759945503
"Control_Crr_plus",256,1.17312884788703,5.58114373690433,0.173330936079627
"Control_Crr_plus",264,1.17312884788703,5.57206639648395,0.173798839459085
"Control_Crr_plus",272,1.17312884788703,5.56041179362064,0.174441032488003
"Control_Crr_plus",280,1.17312884788703,5.54612599069874,0.175119733095556
"Control_Crr_plus",288,1.17312884788703,5.52914786827547,0.17567900927096
"Control_Crr_plus",296,1.17312884788703,5.50940925547615,0.178420111193805
"Control_Crr_plus",304,1.17312884788703,5.48683536213178,0.180251439974148
"Control_Crr_plus",312,1.17312884788703,5.46134549987413,0.184418390337135
"Control_Crr_plus",320,1.17312884788703,5.43285406909046,0.182666277130373
"Control_Crr_plus",328,1.17312884788703,5.40127177712122,0.182556978587748
"Control_Crr_plus",336,1.17312884788703,5.36650704141624,0.184025832169801
"Control_Crr_plus",344,1.17312884788703,5.32846752078213,0.184025019558404
"Control_Crr_plus",352,1.17312884788703,5.2870617095922,0.183783695353835
"Control_Crr_plus",360,1.17312884788703,5.24220052494362,0.187098800619119
"Control_Crr_plus",368,1.17312884788703,5.1937988159632,0.188961386285308
"Control_Crr_plus",376,1.17312884788703,5.14177672809763,0.190838711513427
"Control_Crr_plus",384,1.17312884788703,5.08606086315374,0.19274297775801
"Control_Crr_plus",392,1.17312884788703,5.02658518757226,0.194923224681131
"Control_Crr_plus",400,1.17312884788703,4.96329165611257,0.19706174908171
"Control_Crr_plus",408,1.17312884788703,4.89613053480063,0.198564701421501
"Control_Crr_plus",416,1.17312884788703,4.82506042456736,0.199372035009955
"Control_Crr_plus",424,1.17312884788703,4.75004800441029,0.199624667809882
"Control_Crr_plus",432,1.17312884788703,4.67106752914968,0.199324383953742
"Control_Crr_plus",440,1.17312884788703,4.58810013103495,0.19791760503515
"Control_Crr_plus",448,1.17312884788703,4.50113298584272,0.197433384962889
"Control_Crr_plus",456,1.17312884788703,4.41015841211162,0.195930346618731
"Control_Crr_plus",464,1.17312884788703,4.31517297638614,0.194355415658802
"Control_Crr_plus",472,1.17312884788703,4.21617667762134,0.193559926205145
"Control_Crr_plus",480,1.17312884788703,4.11317228031213,0.192301187685615
"Control_Crr_plus",488,1.17312884788703,4.00616485881353,0.188037777247408
"Control_Crr_plus",496,1.17312884788703,3.89516160534706,0.185013893616392
"Control_Crr_plus",504,1.17312884788703,3.78017194222652,0.182675052741723
"Control_Crr_plus",512,1.17312884788703,3.66120796594887,0.181217117322929
"Control_Crr_plus",520,1.17312884788703,3.53828523812844,0.179659478271287
"Control_Crr_plus",528,1.17312884788703,3.41142392691157,0.178151316390685
"Control_Crr_plus",536,1.17312884788703,3.2806502934329,0.176770772815642
"Control_Crr_plus",544,1.17312884788703,3.14599851172552,0.175409738942026
"Control_Crr_plus",552,1.17312884788703,3.00751280757964,0.173933930782976
"Control_Crr_plus",560,1.17312884788703,2.865249902072,0.172377297158151
"Control_Crr_plus",568,1.17312884788703,2.71928174839414,0.170679377371103
"Control_Crr_plus",576,1.17312884788703,2.5696985553981,0.168936410213277
"Control_Crr_plus",584,1.17312884788703,2.41661209690695,0.167375494759101
"Control_Crr_plus",592,1.17312884788703,2.26015931109952,0.166104481138771
"Control_Crr_plus",600,1.17312884788703,2.10050619788619,0.165123595085679
"Control_Crr_plus",608,1.17312884788703,1.93785202284335,0.165530046569368
"Control_Crr_plus",616,1.17312884788703,1.77243383269153,0.166309654239018
"Control_Crr_plus",624,1.17312884788703,1.60453127825116,0.166536708023421
"Control_Crr_plus",632,1.17312884788703,1.43447172510988,0.165895102427774
"Control_Crr_plus",640,1.17312884788703,1.26263560876596,0.164181216464861
"Control_Crr_plus",648,1.17312884788703,1.08946195875624,0.161673995975023
"Control_Crr_plus",656,1.17312884788703,0.915453974403774,0.158529557786873
"Control_Crr_plus",664,1.17312884788703,0.741184482848534,0.155044803554175
"Control_Crr_plus",672,1.17312884788703,0.567301048080616,0.151672654682725
"Control_Crr_plus",680,1.17312884788703,0.394530428876725,0.148448881887496
"Control_Crr_plus",688,1.17312884788703,0.223682006387953,0.145304692998434
"Control_Crr_plus",696,1.17312884788703,0.0556497231697872,0.142000394218932
"Control_Crr_plus",704,1.17312884788703,-0.108587998243552,0.139528591937559
"Control_Crr_plus",712,1.17312884788703,-0.267970947481191,0.136914005545146
"Control_Crr_plus",720,1.17312884788703,-0.421363049299734,0.134339627647296
"Control_Crr_plus",728,1.17312884788703,-0.56756212286086,0.131995690656877
"Control_Crr_plus",736,1.17312884788703,-0.705314006252519,0.129779687351216
"Control_Crr_plus",744,1.17312884788703,-0.833331419927496,0.127548595483119
"Control_Crr_plus",752,1.17312884788703,-0.950317696297643,0.125523964409095
"Control_Crr_plus",760,1.17312884788703,-1.05499516152813,0.123870339090229
"Control_Crr_plus",768,1.17312884788703,-1.14613753012793,0.12243386013056
"Control_Crr_plus",776,1.17312884788703,-1.22260519235427,0.121241366237916
"Control_Crr_plus",784,1.17312884788703,-1.28338178859991,0.120255048900995
"Control_Crr_plus",792,1.17312884788703,-1.32761004208085,0.119357401208632
"Control_Crr_plus",800,1.17312884788703,-1.35462453963233,0.118402835650639
"Control_Crr_plus",-200,1.27062843981113,4.59067579467966,0.243841324751218
"Control_Crr_plus",-192,1.27062843981113,4.56145421987323,0.245251999118431
"Control_Crr_plus",-184,1.27062843981113,4.53232035631608,0.245181326283987
"Control_Crr_plus",-176,1.27062843981113,4.5036006195181,0.24469143473391
"Control_Crr_plus",-168,1.27062843981113,4.47561957065855,0.245469956743967
"Control_Crr_plus",-160,1.27062843981113,4.44869422145615,0.245768965569554
"Control_Crr_plus",-152,1.27062843981113,4.42312818708973,0.245800541328746
"Control_Crr_plus",-144,1.27062843981113,4.39920595932365,0.245088305810423
"Control_Crr_plus",-136,1.27062843981113,4.37718761592264,0.243524106917375
"Control_Crr_plus",-128,1.27062843981113,4.35730429967768,0.241978877670896
"Control_Crr_plus",-120,1.27062843981113,4.3397547818541,0.241249677241145
"Control_Crr_plus",-112,1.27062843981113,4.32470336547529,0.239936827344672
"Control_Crr_plus",-104,1.27062843981113,4.31227928442515,0.239416581931588
"Control_Crr_plus",-96,1.27062843981113,4.30257762286831,0.239233650138917
"Control_Crr_plus",-88,1.27062843981113,4.2956616307033,0.239440196080082
"Control_Crr_plus",-80,1.27062843981113,4.29156616422758,0.242506545843101
